Title,Joy,Love,Anger,Surprise,Sadness,Fear,Protagonist Roles,Time Period,Dominant Time of Day,Genres
The Fabulous Baker Boys,0.9358433998248858,0.7379973699316129,0.029237340381717,0.022390094004957,0.2278957045193524,0.08423546470442,Realist,Past,Nighttime,"['Drama', 'Romance']"
The Family Man,0.6148763284764829,0.5147243234740674,0.1067429908182341,0.1730582162459165,0.1177375058560336,0.4613470886117282,Comedian,Past,Daytime,"['Comedy', 'Romance']"
The Fault in Our Stars,0.5649503844526989,0.8581065194134722,0.4894595566191279,0.1042525351935354,0.2993492480078165,0.2843013170139934,Fighter,Past,Daytime,"['Drama', 'Romance']"
The Fifth Element,0.8371551486570173,0.7105416130309077,0.0819572572761848,0.445756227832341,0.1740225163206623,0.1140649644666298,Law Person/Outlaw,Future,Daytime,"['Romance', 'Fantasy', 'Drama', 'Comedy', 'Sci-Fi', 'Action']"
The Fighter,0.2224686509915184,0.3655991156048312,0.3186088440280883,0.368528533263505,0.5528263961481864,0.7128000275432236,Comedian,Past,Daytime,['Drama']
The Flintstones,0.6128191732129711,0.6324731701761681,0.0427442270107835,0.1804841696033511,0.474301016990592,0.1261774332541995,Fighter,Present,Daytime,"['Fantasy', 'Comedy', 'Family']"
The French Connection,0.8279713898127097,0.5303338452580765,0.3917537218036121,0.0818349448357794,0.3925484110959828,0.342528897171018,Realist,Past,Daytime,"['Crime', 'Action', 'Thriller']"
The Fugitive,0.8282745365971036,0.6287266649363935,0.4150739742715307,0.3143473181358324,0.0345938554003894,0.3631877705886577,Fighter,Past,Nighttime,"['Adventure', 'Action', 'Thriller']"
The Game,0.9932667842214442,0.637790463130064,0.2398524680294133,0.304499788457193,0.3863271540993218,0.2459941228038902,Soldier,Present,Daytime,['Thriller']
The Getaway,0.5141363968151402,0.8069098040123717,0.053686638107893,0.4742186185905166,0.3877626715063055,0.1174383115038443,Traveller/Explorer,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
The Ghost and the Darkness,0.7161819868533355,0.6874760128037556,0.0470842007646006,0.1336894597209382,0.4790516405073857,0.2061834353908062,Child,Present,Nighttime,"['Drama', 'Adventure', 'Action', 'Thriller']"
The Girl with the Dragon Tattoo,0.6842040047898248,0.5332695342063802,0.3742286376914367,0.2120850786685059,0.2924490264973546,0.045714059396162,Detective/Spy,Past,Daytime,"['Crime', 'Drama']"
The Godfather Part III,0.560945474276785,0.6709531011796852,0.1169535997779477,0.3453454115291353,0.3908586924472534,0.1999935080084579,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Crime', 'Drama']"
The Good Girl,0.7271952261971695,0.5174313013998282,0.2401648392051811,0.4200196712757516,0.1715058078510583,0.0221864036689836,Realist,Present,Daytime,"['Comedy', 'Drama']"
The Graduate,0.7317641543644647,0.5134667747353492,0.4701331809486954,0.1156779306066971,0.0310393867733719,0.4031043134102514,Comedian,Present,Daytime,"['Comedy', 'Drama', 'Romance']"
The Grapes of Wrath,0.7950748797556562,0.9743486003014744,0.0895910911249168,0.404337283623507,0.0722020494546896,0.1705974050344197,Spouse/Lover/Ex,Past,Daytime,['Drama']
The Great Gatsby,0.6938523176216227,0.7662425049775241,0.179107913761309,0.3481314558902218,0.2577750075531154,0.2123869375534753,Law Person/Outlaw,Past,Daytime,"['Drama', 'Romance']"
The Green Mile,0.132415719684697,0.29151462770581,0.2729638759460555,0.2607707382169325,0.837424216204982,0.7103251621920983,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Fantasy', 'Drama']"
The Grifters,0.6044749221454095,0.6529889124863237,0.011661508243584,0.4660489016238427,0.2038927497654945,0.4380283381189957,Detective/Spy,Past,Daytime,"['Crime', 'Drama']"
The Grudge,0.4823183134466658,0.4946484204012649,0.1698617934402009,0.4003615640048503,0.503364656337479,0.7723031433544727,Realist,Past,Daytime,"['Horror', 'Thriller']"
The Hangover,0.6935296179506025,0.5736708709023264,0.1274309361441908,0.3052650362782856,0.1387151019737055,0.4449033369484529,Fighter,Past,Nighttime,"['Crime', 'Comedy', 'Thriller']"
The Haunting,0.9140548055482508,0.9239257261255408,0.005631423980235,0.3282199529269541,0.4289777446691196,0.2731828987112407,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Thriller']"
The Hebrew Hammer,0.5412261871347032,0.8793424756331423,0.2499113441837319,0.4327934092713481,0.0538928992645558,0.1283029306056448,Detective/Spy,Past,Daytime,['Comedy']
The Help,0.9603553401248228,0.8881963796671777,0.3573880916840655,0.3493794358563931,0.1422219151677714,0.3886247427850937,Monster/Killer/Victim,Past,Daytime,['Drama']
The Hills Have Eyes,0.0253429842776634,0.21357735126632,0.3948110973601037,0.2345810376893359,0.8445093853078315,0.9690554750749734,Comedian,Past,Daytime,"['Horror', 'Thriller']"
The Hitchhikers Guide to the Galaxy,0.5457935482203754,0.8930057244160426,0.0079517314380181,0.0222218868079226,0.458346186145417,0.0821103269079859,Creature/Royalty/Knight/Sorcerer,Future,Daytime,"['Comedy', 'Sci-Fi', 'Adventure']"
The Horse Whisperer,0.9241027630118376,0.8491416608494102,0.0162039876014664,0.1417880479452382,0.119173290775972,0.4345326104542165,Realist,Present,Daytime,"['Drama', 'Romance']"
The Hospital,0.7369835128506499,0.5690261723106185,0.0176074313883161,0.1927422721511432,0.0641474711293927,0.1205887793119976,Spouse/Lover/Ex,Past,Daytime,"['Comedy', 'Drama']"
The Hudsucker Proxy,0.7824895984379232,0.8783710362532673,0.0336147092199996,0.2630887445859373,0.0803732621175037,0.0712763249752588,Realist,Past,Daytime,"['Fantasy', 'Comedy', 'Romance']"
The Hunt for Red October,0.5883147834552668,0.942811580493956,0.3148925194724006,0.136271961114115,0.0470915574675931,0.4975990085301471,Child,Past,Daytime,"['Adventure', 'Action', 'Thriller']"
The Hurt Locker,0.7901558150751471,0.6485671831400491,0.1157119276280311,0.2998550138911584,0.3918653524276107,0.2337292488585734,Realist,Past,Daytime,"['Drama', 'Thriller']"
The Ice Storm,0.8684340453816665,0.7810409067967167,0.4923388203074479,0.0532131142950649,0.4384358534355966,0.2784389125921412,Superhuman/Scientist/Alien/Robot,Past,Daytime,['Drama']
The Ides of March,0.7251121721927347,0.750520323924922,0.2290764726942076,0.480328644351226,0.2736058686559018,0.4926653728220237,Spouse/Lover/Ex,Past,Daytime,['Drama']
The Imaginarium of Doctor Parnassus,0.2809999394224902,0.404349975087533,0.4613783432385572,0.165370603299346,0.5821441427168861,0.841675786324967,Detective/Spy,Past,Daytime,"['Fantasy', 'Adventure']"
The Incredibles,0.848825499416719,0.695130446575654,0.4094114134171302,0.1778600754497128,0.2067077825234714,0.1359833668710311,Monster/Killer/Victim,Present,Daytime,"['Family', 'Comedy', 'Sci-Fi', 'Action', 'Adventure']"
The Informant,0.6357934232351963,0.6674504599930022,0.2298495468690506,0.1107027861973075,0.1105412902319834,0.2846248885469397,Law Person/Outlaw,Past,Daytime,"['Comedy', 'Drama', 'Thriller']"
The Insider,0.8171428822486427,0.7664370850411102,0.1010682660540185,0.0029064468410494,0.3457551498075959,0.1932003080085946,Soldier,Past,Daytime,"['Drama', 'Thriller']"
The Invention of Lying,0.6447368542929548,0.8055018130653295,0.068328906715502,0.456742756640382,0.0617117672129178,0.1145570636395313,Comedian,Past,Daytime,['Comedy']
The Iron Lady,0.7405818805715035,0.7134545551061922,0.4398029729358546,0.2824187782118879,0.0651258462098338,0.293455911752752,Detective/Spy,Past,Daytime,['Drama']
The Island,0.7389198833992463,0.9838411292580008,0.456120452199551,0.4473857889608304,0.176067578023611,0.3753802297606095,Superhuman/Scientist/Alien/Robot,Present,Daytime,"['Drama', 'Action', 'Sci-Fi', 'Thriller']"
The Italian Job,0.6662784677910704,0.5501513674343377,0.4494697566567363,0.2371826608113662,0.3901495214603779,0.0048550971978237,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Crime', 'Adventure', 'Action', 'Thriller']"
The Jacket,0.7077268715187802,0.7532958580572855,0.2244551065783089,0.4371525033457555,0.4553064306179804,0.4307407023248949,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Fantasy', 'Drama', 'Thriller']"
The Kids Are All Right,0.8090999593758796,0.9180030966871452,0.3548546709175608,0.2785292911346118,0.3806758052112296,0.360601587495495,Detective/Spy,Past,Daytime,"['Comedy', 'Drama']"
The King of Comedy,0.7627669302808369,0.8091914601096848,0.123885072526508,0.347493680972896,0.2286502716905233,0.2021397257144757,Superhuman/Scientist/Alien/Robot,Past,Nighttime,"['Crime', 'Comedy', 'Drama']"
The Kingdom,0.9905799579723388,0.6379199980237382,0.2290794480211803,0.0141177280938876,0.4230454401723287,0.0344837075219376,Realist,Past,Daytime,"['Drama', 'Action', 'Thriller']"
The Kings Speech,0.6563489023981206,0.8255552572249956,0.3743222884386999,0.1488525006509017,0.3142196285032455,0.3682713725310003,Law Person/Outlaw,Past,Daytime,['Drama']
The Ladykillers,0.6116683712046476,0.9536176160013587,0.3150513156777359,0.1743333631042076,0.4538706698038794,0.0771874433160759,Realist,Past,Daytime,"['Crime', 'Comedy']"
The Last Boy Scout,0.1351177175891144,0.1521383171957761,0.0756496272615264,0.244090816649593,0.8163380658490373,0.9838585081648378,Monster/Killer/Victim,Present,Nighttime,"['Action', 'Thriller']"
The Last Flight,0.5711163940939348,0.7314227601191734,0.3924003050868445,0.2727711522764618,0.0863110704913648,0.4178033817810941,Law Person/Outlaw,Past,Nighttime,['Drama']
The Last of the Mohicans,0.605771705828386,0.7913937506999572,0.1064738489701498,0.3858480079383877,0.3614589567506283,0.30566874943897,Comedian,Past,Daytime,"['War', 'Romance', 'Adventure']"
The Last Samurai,0.5359423435600368,0.8497594605146126,0.3907988398033625,0.3022859310356077,0.3154108334930479,0.0763836095868581,Spouse/Lover/Ex,Past,Daytime,"['Drama', 'War', 'Action', 'Adventure']"
The Last Station,0.5383626429460546,0.8939519957954083,0.1488829484940461,0.0218517994841664,0.3204404266693525,0.2738390522526251,Monster/Killer/Victim,Past,Daytime,['Drama']
The LEGO Movie,0.9421873864673564,0.5452167078748226,0.4969765623555632,0.3388706910959465,0.3900978799094987,0.2204323693507723,Traveller/Explorer,Past,Daytime,"['Action', 'Adventure']"
The Life of David Gale,0.938543625875384,0.745433490658153,0.0174298939971633,0.0692589332468331,0.391422179861809,0.091082583054919,Soldier,Future,Daytime,"['Crime', 'Drama', 'Thriller']"
The Limey,0.9686788552647964,0.6221210365648124,0.4182037404065452,0.3683692164806341,0.2628645079087046,0.2845920131505697,Monster/Killer/Victim,Present,Daytime,"['Crime', 'Drama']"
The Lincoln Lawyer,0.8289111346828919,0.9607930770484928,0.2951910586442313,0.4383526925851566,0.3559043837872797,0.4424256336523999,Law Person/Outlaw,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
The Little Mermaid,0.5566613503488631,0.5830925402392094,0.0900397994042189,0.3404177669285301,0.3529055329390707,0.3196305587699007,Traveller/Explorer,Past,Daytime,"['Fantasy', 'Comedy', 'Romance', 'Family']"
The Long Kiss Goodnight,0.3174215785722809,0.3451943184343629,0.1112418453630429,0.4439778676074034,0.546948406785316,0.5978037931309834,Traveller/Explorer,Past,Nighttime,"['Drama', 'Action', 'Thriller']"
The Lord of the Rings Fellowship of the Ring,0.3575704723662965,0.4295143471289566,0.4258507509013971,0.2812960854854137,0.6295553659461717,0.9814862667663218,Comedian,Present,Daytime,"['Fantasy', 'Action', 'Adventure']"
The Losers,0.7618153169270012,0.8138229586211011,0.4227628779668598,0.1546516764109327,0.0956515875314596,0.1625451317163325,Detective/Spy,Past,Daytime,"['Crime', 'Adventure', 'Action', 'Thriller']"
The Man Who Knew Too Much,0.5547583792793154,0.982498134437037,0.1495236530880146,0.0321036930245116,0.2106359573463442,0.1529205796090022,Realist,Past,Daytime,"['Drama', 'Adventure', 'Thriller']"
The Man Who Wasnt There,0.5125687166551254,0.8735656531626762,0.0012562053361434,0.1710021710963243,0.2395860526205547,0.0250330184695993,Realist,Past,Daytime,"['Crime', 'Comedy', 'Drama']"
The Manchurian Candidate,0.9169720202569824,0.9653504750852164,0.0586715095562871,0.4024209320646435,0.3853329907514961,0.4054497081658407,Child,Past,Daytime,"['Sci-Fi', 'Thriller']"
The Martian,0.5506905618649997,0.8846589446438028,0.0991234689592058,0.2675029404976599,0.3026516044233756,0.1281368573358221,Soldier,Past,Daytime,"['Drama', 'Sci-Fi', 'Adventure']"
The Mask,0.5267995805095771,0.6553033692117674,0.3291057518104306,0.4744840994842176,0.0279066138201683,0.2072610650500256,Traveller/Explorer,Past,Nighttime,"['Crime', 'Romance', 'Fantasy', 'Drama', 'Comedy', 'Action']"
The Master,0.6277617915243932,0.6637408499880718,0.0366751394169838,0.021361879816687,0.0761474289297519,0.3643023680795197,Child,Past,Daytime,['Drama']
The Matrix Reloaded,0.917686328179604,0.5436435709401443,0.0812693942748732,0.1026091847349158,0.4726832247043148,0.0539803261770938,Realist,Past,Daytime,"['Action', 'Sci-Fi', 'Thriller']"
The Matrix,0.8495831728170948,0.7263907155678885,0.4953013660099547,0.0151556439571663,0.2131725145258352,0.4139804622006264,Realist,Past,Daytime,"['Action', 'Sci-Fi', 'Thriller']"
The Mechanic,0.5329472476329176,0.5333675817507496,0.0475393696370589,0.4192010642723242,0.3470107758204575,0.2852537989186478,Soldier,Past,Daytime,"['Crime', 'Action', 'Thriller']"
The Men Who Stare at Goats,0.6587654373438778,0.9594563862606732,0.1283406605562055,0.1260927076686138,0.1810096088734872,0.145953458706551,Comedian,Past,Daytime,"['Comedy', 'War']"
The Miracle Worker,0.5623583669840687,0.994914597030908,0.4065453164103573,0.2375859297753821,0.3790556521736632,0.388668705015274,Realist,Past,Daytime,['Drama']
The Mummy,0.699766609135021,0.5885100615903117,0.1963545191862069,0.1753689765414155,0.4996329735338221,0.1710965927898035,Law Person/Outlaw,Past,Daytime,"['Horror', 'Fantasy', 'Action', 'Adventure']"
The Neverending Story,0.6443351264408699,0.5226684798460712,0.3114788919105778,0.2497755469069062,0.4668823472808635,0.0475957799667928,Realist,Past,Daytime,"['Fantasy', 'Family', 'Adventure']"
The Next Three Days,0.2573610519049422,0.2342194915702638,0.2702474525581738,0.4614458346239564,0.9422903577992742,0.7070921679663797,Law Person/Outlaw,Present,Daytime,"['Crime', 'Drama', 'Romance', 'Thriller']"
The Nightmare Before Christmas,0.5072423202941534,0.813856628607184,0.4533557321175316,0.3833567216602089,0.0233647169216925,0.0538430464644186,Realist,Present,Nighttime,"['Horror', 'Fantasy', 'Comedy']"
The Nines,0.7750069644532831,0.6251547720358002,0.3574889816286105,0.079612844642971,0.0315513191657508,0.1900577698566322,Traveller/Explorer,Past,Daytime,"['Horror', 'Drama', 'Thriller']"
The Ninth Gate,0.2512158887029427,0.3092679686543184,0.4070401434481195,0.4846908970017581,0.5965383428285562,0.944075666005738,Realist,Past,Daytime,"['Horror', 'Thriller']"
The Other Boleyn Girl,0.620556827424878,0.7713136112635985,0.0701218410133064,0.3033294496244647,0.1831368078122339,0.283478621032165,Spouse/Lover/Ex,Past,Daytime,"['Drama', 'Romance']"
The Pacifier,0.8972315448436516,0.9211454151000809,0.0864350156880738,0.2615029077905195,0.1296159235697883,0.4752686275278269,Law Person/Outlaw,Past,Daytime,"['Family', 'Comedy', 'Action', 'Thriller']"
The Passion of Joan of Arc,0.5271779736792674,0.9304530046291716,0.1543098213929598,0.445200377199194,0.1168697048278906,0.4118577082070974,Child,Present,Daytime,['Drama']
The Patriot,0.7352398097928265,0.5901779184898348,0.1378040955429034,0.4001358576103452,0.0508466753653825,0.3517787857546099,Spouse/Lover/Ex,Past,Daytime,"['Drama', 'War', 'Action']"
The Perks of Being a Wallflower,0.5798648026807849,0.613948455652432,0.319759511411863,0.3670144333000599,0.2011877150922939,0.1550766539713031,Monster/Killer/Victim,Past,Daytime,"['Drama', 'Romance']"
The Pianist,0.9059353911015948,0.5548366969811194,0.3628718751930028,0.2647771775524166,0.1212800025292885,0.2634086053823715,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Drama', 'War']"
The Piano,0.0968380029513165,0.2789418211769061,0.0608840702741347,0.4724050309506639,0.825133359378496,0.7901406710965727,Realist,Present,Nighttime,"['Drama', 'Romance']"
The Planet of the Apes,0.962064524526634,0.8694010771947024,0.1303901315627011,0.3799364242441376,0.2744845343409752,0.3172627620127083,Traveller/Explorer,Future,Daytime,"['Drama', 'Action', 'Sci-Fi']"
The Postman,0.50528341871242,0.7964973863415157,0.331971540796479,0.3153659359013579,0.3780754550376985,0.2956487380421866,Soldier,Past,Daytime,"['Drama', 'Sci-Fi', 'Action', 'Adventure']"
The Power of One,0.509623434569101,0.5517208718372629,0.3180716923393612,0.3464845805222163,0.3582368202018692,0.3963278968042206,Spouse/Lover/Ex,Past,Daytime,['Drama']
The Prestige,0.5582505296170199,0.7771285687603608,0.3280844099367506,0.2564443698264386,0.3181966033754744,0.1518913686271,Spouse/Lover/Ex,Past,Daytime,"['Drama', 'Sci-Fi']"
The Princess Bride,0.9418504572923142,0.7292856795426271,0.4116554703581865,0.4434805322465003,0.3687225559950751,0.3372625059060759,Soldier,Past,Daytime,"['Romance', 'Fantasy', 'Family', 'Comedy', 'Adventure']"
The Private Life of Sherlock Holmes,0.71167065485557,0.6887141611275347,0.4461582640933793,0.318462682115659,0.3187107451062019,0.2756793548201247,Child,Past,Daytime,"['Comedy', 'Drama']"
The Producer,0.7205164598292096,0.7401678442098865,0.4193823409668645,0.2934156291930576,0.2254929567896383,0.0175120716513119,Realist,Future,Daytime,['Comedy']
The Program,0.85355099363725,0.8872268979998834,0.3747310275304333,0.4885335834888322,0.0239960774949897,0.0470844124566719,Soldier,Past,Daytime,"['Drama', 'Action']"
The Prophecy,0.0387859313283509,0.2191587813469658,0.4248369683473916,0.1205070173066165,0.8846791536668254,0.55094895283811,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Fantasy', 'Thriller']"
The Proposal,0.6959356932076786,0.7752261780087997,0.3496402457084737,0.4499330282046322,0.3873823397534319,0.408908763444346,Soldier,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
The Queen,0.6512513415773965,0.6534732854151931,0.2338071817984585,0.1779181948383468,0.4489901927052439,0.4040659796383444,Realist,Past,Daytime,['Drama']
The Rage Carrie 2,0.6522915725244052,0.8254441926458607,3.504334138387799e-05,0.4112789726033919,0.1376942855415888,0.1629591460652876,Realist,Past,Nighttime,"['Horror', 'Sci-Fi', 'Thriller']"
The Reader,0.8161505630679282,0.9966007563027388,0.3580261014723722,0.4494470812170393,0.008954315735902,0.2499013078617705,Comedian,Past,Daytime,"['Drama', 'Romance']"
The Relic,0.7068511339923527,0.9225129968768384,0.1921956232361763,0.0737454609843246,0.095904082054929,0.1304807954294624,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Horror', 'Thriller']"
The Replacements,0.9112573652561552,0.5071038412188961,0.2968829559562945,0.2216898400550097,0.2053818045682225,0.0004458686538765,Superhuman/Scientist/Alien/Robot,Past,Daytime,['Comedy']
The Rescuers Down Under,0.0642337366118832,0.0303776487959377,0.0245535336403281,0.4421949832095475,0.691435556740956,0.953217985079893,Realist,Past,Daytime,"['Family', 'Adventure']"
The Revenant,0.3795033546853484,0.0612044331863746,0.331354438873749,0.2054281172982466,0.7758013507958845,0.7474949075771761,Realist,Past,Daytime,"['Drama', 'Adventure', 'Thriller']"
The Road,0.4534749094084845,0.198750686911909,0.2879334247793338,0.1495560617812367,0.8945989274429602,0.8072391376947499,Realist,Present,Daytime,"['Drama', 'Adventure', 'Thriller']"
The Rock,0.1054529169691846,0.0736298586343454,0.1062289008864485,0.4083844427598526,0.6675773472774797,0.5029459736121338,Monster/Killer/Victim,Past,Daytime,['Action']
The Rocky Horror Picture Show,0.8470143743889702,0.6758680001180936,0.1983401475273073,0.403592997712105,0.4398681352667222,0.4198735603469808,Fighter,Past,Nighttime,"['Horror', 'Comedy', 'Sci-Fi']"
The Roommate,0.703992239765739,0.5811954646312059,0.4189761571764588,0.4312962073085037,0.4757520632869846,0.3102637453857457,Creature/Royalty/Knight/Sorcerer,Past,Nighttime,"['Horror', 'Drama', 'Thriller']"
The Ruins,0.4491889247295021,0.3604183274175303,0.2767823821709687,0.3643360487796666,0.5196054423974851,0.7221950041395213,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Thriller']"
The Saint,0.5274887428254378,0.9468733354888564,0.4459569391828251,0.4232874410078812,0.2543193954306761,0.2227873021404709,Spouse/Lover/Ex,Past,Daytime,"['Romance', 'Action', 'Thriller']"
The Salton Sea,0.8144434157739379,0.6334126441792163,0.0271154469930846,0.4432333225091931,0.360429667616862,0.3716693178734583,Realist,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
The Sandlot Kids,0.8329408163471161,0.9214281325652884,0.0912275206370071,0.1525781858649506,0.4630548336414637,0.4077653748883444,Monster/Killer/Victim,Past,Daytime,"['Comedy', 'Family', 'Drama']"
The Searchers,0.8478596849143321,0.8074040581688331,0.4292717753050213,0.1485441718209914,0.1492891587107149,0.4316969697050054,Fighter,Past,Daytime,['Drama']
The Secret Life of Walter Mitty,0.8524585636875431,0.6749776643159966,0.144261126298675,0.0332414776304975,0.4044626337221395,0.4989838581324157,Traveller/Explorer,Present,Daytime,"['Comedy', 'Drama', 'Adventure']"
The Sessions,0.9216726704510644,0.6541077845967607,0.0232310547431947,0.0091713484559205,0.0514324275050298,0.3780219586326429,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Drama', 'Romance']"
The Seventh Seal,0.8780606351021345,0.9821072244555572,0.4360442605009781,0.1017854649184701,0.019265879711144,0.1361442275726727,Realist,Present,Daytime,"['Fantasy', 'Drama']"
The Shawshank Redemption,0.8513119429925179,0.930037327917727,0.4793800806935636,0.0120475566047932,0.2804794053608973,0.4601738748944799,Fighter,Past,Daytime,['Drama']
The Shining,0.963520930313296,0.7932195322611802,0.1624805506958975,0.3338566159249481,0.3709666239423581,0.2701001188834354,Traveller/Explorer,Past,Daytime,"['Horror', 'Thriller']"
The Shipping News,0.5589827802828033,0.5638317667853114,0.2121679731434993,0.2984785191291925,0.3135704946701649,0.0748467844153656,Traveller/Explorer,Past,Daytime,"['Drama', 'Romance']"
The Siege,0.9520662790514148,0.6782500628558852,0.0646349007174409,0.3723282386115714,0.4069321327960796,0.4065180890759413,Realist,Past,Daytime,"['Drama', 'Action', 'Thriller']"
The Sixth Sense,0.9492085168486154,0.7757011032312975,0.3124300414320274,0.3167302571353107,0.0795190275797086,0.338281449813892,Spouse/Lover/Ex,Past,Daytime,"['Horror', 'Drama', 'Thriller']"
The Social Network,0.646260616945699,0.5184271826930426,0.2181784950331984,0.3725198949196874,0.4124433664391677,0.4717523624698606,Law Person/Outlaw,Past,Daytime,['Drama']
The Sting,0.636255096496237,0.975335234559946,0.3167974455921503,0.227521845111942,0.4243732958606711,0.1095255510168627,Comedian,Past,Daytime,"['Crime', 'Comedy', 'Drama']"
The Stuntman,0.6802458646793443,0.5963114277433694,0.1848809942478036,0.3326637691734268,0.3452084400939171,0.355014553547989,Soldier,Past,Daytime,"['Romance', 'Drama', 'Thriller', 'Comedy', 'Action', 'Adventure']"
The Surfer King,0.5996356985125395,0.7656546694961276,0.1853471787565104,0.3730010795316071,0.316778813753594,0.2741219521792581,Fighter,Past,Daytime,['Comedy']
The Sweet Hereafter,0.7701543187720055,0.6369928185272244,0.3322299497562378,0.2129793010244153,0.4701553388606207,0.1608690698572594,Monster/Killer/Victim,Past,Daytime,['Drama']
The Taking of Pelham One Two Three,0.5680128504948707,0.642319017577529,0.188528343465823,0.2347528099289862,0.0630474394183913,0.0510535898690324,Child,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
The Talented Mr. Ripley,0.8637118610128414,0.587745713585808,0.1662718274751232,0.4901728525961766,0.23867141263904,0.1916306566137728,Realist,Past,Daytime,"['Horror', 'Drama', 'Crime', 'Thriller']"
The Theory of Everything,0.8603216755145795,0.9788660640760684,0.2624099536844649,0.2490772078443384,0.4135531314772372,0.331209878774775,Law Person/Outlaw,Past,Daytime,"['Drama', 'Romance']"
The Thing,0.0064722928849248,0.0187289072050161,0.0412009812944125,0.0831842333795186,0.6177067438183772,0.5361973872488991,Traveller/Explorer,Past,Daytime,"['Horror', 'Action', 'Sci-Fi', 'Thriller']"
The Things My Father Never Taught Me,0.6914663295756274,0.8169900066307718,0.1554652338024332,0.009227665885951,0.0707983373875597,0.4790018835602301,Soldier,Present,Daytime,"['Comedy', 'Romance']"
The Three Musketeers,0.7859126319718406,0.8583369095802138,0.089306634005415,0.3779014101934931,0.3752050199860205,0.1419707256669117,Realist,Past,Daytime,"['Comedy', 'Romance', 'Action', 'Adventure']"
The Time Machine,0.8397355441994886,0.5305640934630129,0.0419155414482113,0.2806059794461807,0.0195771329969514,0.0372763867339119,Realist,Past,Daytime,"['Action', 'Sci-Fi', 'Adventure']"
The Tourist,0.5610300546493328,0.8344832486617326,0.3530433418868173,0.3575185103744592,0.1947504216007431,0.1861321498087021,Spouse/Lover/Ex,Past,Daytime,"['Drama', 'Action', 'Thriller']"
The Truman Show,0.9991156744994524,0.9398877705566334,0.1832756026790749,0.2154305968959132,0.1235807460691177,0.1337627723342676,Fighter,Past,Daytime,"['Comedy', 'Fantasy', 'Drama', 'Sci-Fi']"
The Ugly Truth,0.8666020612016707,0.7060685137205717,0.4862789006526712,0.2497601643630823,0.4910581002518193,0.0646799636651411,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Comedy', 'Romance']"
The Usual Suspects,0.9868685552324468,0.8038175005304466,0.0044248490283645,0.1539891494277386,0.076333663439797,0.0775257861893597,Realist,Present,Daytime,"['Crime', 'Thriller']"
The Verdict,0.901168415638864,0.9061856433017308,0.406864715856712,0.3347011533083475,0.0698880120273079,0.4158735317622546,Spouse/Lover/Ex,Past,Daytime,['Drama']
The Village,0.9963373730477304,0.5852714579082026,0.0479713446164302,0.2015402994384588,0.1429215036686755,0.423908831302811,Realist,Past,Daytime,"['Drama', 'Thriller']"
The Visitor,0.5779357879563273,0.96053645351833,0.153458693939947,0.3768266389128129,0.372663453910101,0.426473982945768,Detective/Spy,Past,Daytime,"['Crime', 'Drama', 'Romance']"
The Way Back,0.5605326853417562,0.7198677997165762,0.2764447836840454,0.3409474031366953,0.0755639177127419,0.0211990277044912,Realist,Past,Daytime,"['Drama', 'Adventure']"
The Whistleblower,0.5102193550217522,0.6486117631933586,0.4536018523704039,0.1130962657163193,0.1116430471801777,0.0790731219795282,Comedian,Past,Daytime,"['Drama', 'Thriller']"
The White Ribbon,0.7504048132581497,0.7694048558641791,0.0044125052517166,0.4335440731174956,0.0457384447828635,0.3113365079122763,Comedian,Present,Daytime,"['Crime', 'Drama']"
The Wild Bunch,0.9663381016411622,0.955485754154066,0.4013600803852417,0.3914625840173843,0.4259397492243361,0.4198375866270393,Creature/Royalty/Knight/Sorcerer,Past,Daytime,['Action']
The Wizard of Oz,0.5252530704639269,0.5940457257949685,0.4985671381793462,0.0018074013317001,0.2737578213531539,0.094605038973727,Realist,Present,Daytime,"['Fantasy', 'Family', 'Adventure']"
The Wolf of Wall Street,0.991695748203664,0.73713830335088,0.1296053970023719,0.3892369196065394,0.0018204209401003,0.1162730858348806,Monster/Killer/Victim,Past,Daytime,"['Crime', 'Comedy']"
The Woodsman,0.6968952532729542,0.6205115311222289,0.0018688370665835,0.0509338673291187,0.1333741464508314,0.1101903367715645,Fighter,Past,Daytime,['Drama']
The World is not Enough,0.8554334963590212,0.6061152608464749,0.4055747155129106,0.1738837498577903,0.0005374910964819,0.4374675744741435,Realist,Future,Daytime,"['Adventure', 'Action', 'Thriller']"
